START A models=MD-gt,MD-map seqs=['AP10', 'AP11', 'AP12', 'AP13', 'AP14', 'MPM10', 'MPM11', 'MPM12', 'MPM13', 'MPM14', 'SB11', 'SB13', 'SM1'] every=1 2026-09-26 00:34:01
  A MD-map AP11 51/177 2.8s/kf | E-I=9.68 E-L=21.48 E-V2=14.19 E-V5b=16.14 E-V5d=16.08 E-V5x2=15.99 E-VI=17.58 | rot0 21.77
  A MD-map AP11 76/177 2.8s/kf | E-I=10.74 E-L=10.75 E-V2=13.47 E-V5b=13.10 E-V5d=13.02 E-V5x2=10.26 E-VI=12.80 | rot0 5.76
  A MD-map AP11 101/177 2.7s/kf | E-I=12.87 E-L=12.52 E-V2=17.73 E-V5b=17.31 E-V5d=17.33 E-V5x2=22.76 E-VI=22.76 | rot0 7.38
  A MD-map AP11 126/177 3.0s/kf | E-I=11.81 E-L=12.26 E-V2=15.16 E-V5b=14.75 E-V5d=15.56 E-V5x2=25.24 E-VI=25.24 | rot0 7.50
  A MD-map AP11 151/177 2.7s/kf | E-I=9.88 E-L=8.38 E-V2=8.69 E-V5b=11.17 E-V5d=10.66 E-V5x2=12.75 E-VI=12.96 | rot0 6.67
  A MD-map AP11 176/177 2.8s/kf | E-I=9.64 E-L=8.14 E-V2=7.03 E-V5b=7.89 E-V5d=8.25 E-V5x2=11.20 E-VI=12.17 | rot0 7.45
DONE A MD-map AP11 jobs 177 488s | E-I=11.13/1% E-L=11.25/0% E-V2=11.95/1% E-V5b=13.39/0% E-V5d=13.46/0% E-V5x2=14.46/0% E-VI=17.45/0% | rot0 7.16
  A MD-map AP12 1/171 2.7s/kf | E-I=0.20 E-L=0.72 E-V2=178.99 E-V5b=12.09 E-V5d=12.30 E-V5x2=108.03 E-VI=108.03 | rot0 0.00
  A MD-map AP12 26/171 2.7s/kf | E-I=2.28 E-L=1.96 E-V2=5.06 E-V5b=64.42 E-V5d=65.36 E-V5x2=26.06 E-VI=26.88 | rot0 1.94
  A MD-map AP12 51/171 2.7s/kf | E-I=4.06 E-L=4.10 E-V2=4.77 E-V5b=64.64 E-V5d=64.85 E-V5x2=17.13 E-VI=31.32 | rot0 2.17
  A MD-map AP12 76/171 2.7s/kf | E-I=4.91 E-L=4.79 E-V2=5.94 E-V5b=28.91 E-V5d=28.36 E-V5x2=20.60 E-VI=10.77 | rot0 3.30
  A MD-map AP12 101/171 2.7s/kf | E-I=4.52 E-L=5.67 E-V2=7.07 E-V5b=12.15 E-V5d=12.18 E-V5x2=14.04 E-VI=27.05 | rot0 3.40
  A MD-map AP12 126/171 2.6s/kf | E-I=3.27 E-L=3.45 E-V2=6.83 E-V5b=24.95 E-V5d=25.61 E-V5x2=28.45 E-VI=40.40 | rot0 1.82
  A MD-map AP12 151/171 3.1s/kf | E-I=3.21 E-L=2.16 E-V2=5.77 E-V5b=17.26 E-V5d=17.11 E-V5x2=34.52 E-VI=34.52 | rot0 1.48
DONE A MD-map AP12 jobs 171 473s | E-I=3.35/32% E-L=3.32/36% E-V2=5.77/20% E-V5b=24.95/2% E-V5d=25.26/1% E-V5x2=26.06/1% E-VI=28.45/9% | rot0 2.03
  A MD-map AP13 1/166 2.8s/kf | E-I=5.34 E-L=0.27 E-V2=25.38 E-V5b=152.00 E-V5d=151.94 E-V5x2=114.04 E-VI=149.32 | rot0 0.00
  A MD-map AP13 26/166 2.6s/kf | E-I=2.70 E-L=2.47 E-V2=4.39 E-V5b=12.44 E-V5d=12.45 E-V5x2=14.07 E-VI=25.45 | rot0 2.13
  A MD-map AP13 51/166 2.9s/kf | E-I=3.93 E-L=3.42 E-V2=3.24 E-V5b=5.61 E-V5d=6.24 E-V5x2=8.10 E-VI=6.77 | rot0 3.50
  A MD-map AP13 76/166 2.8s/kf | E-I=3.23 E-L=2.15 E-V2=5.48 E-V5b=6.88 E-V5d=7.90 E-V5x2=8.52 E-VI=10.75 | rot0 4.25
  A MD-map AP13 101/166 2.7s/kf | E-I=4.94 E-L=3.58 E-V2=9.66 E-V5b=30.64 E-V5d=30.50 E-V5x2=15.77 E-VI=15.77 | rot0 2.15
  A MD-map AP13 126/166 2.9s/kf | E-I=2.49 E-L=2.04 E-V2=3.46 E-V5b=5.00 E-V5d=5.60 E-V5x2=5.52 E-VI=2.86 | rot0 2.41
  A MD-map AP13 151/166 2.7s/kf | E-I=2.62 E-L=2.61 E-V2=2.82 E-V5b=7.02 E-V5d=7.16 E-V5x2=8.38 E-VI=4.40 | rot0 1.79
DONE A MD-map AP13 jobs 166 456s | E-I=2.81/38% E-L=2.54/53% E-V2=4.44/10% E-V5b=9.00/2% E-V5d=9.05/1% E-V5x2=8.37/0% E-VI=8.94/12% | rot0 2.31
  A MD-map AP14 1/167 3.0s/kf | E-I=0.34 E-L=0.30 E-V2=81.53 E-V5b=47.93 E-V5d=48.08 E-V5x2=120.49 E-VI=66.66 | rot0 0.00
  A MD-map AP14 26/167 2.8s/kf | E-I=2.41 E-L=1.30 E-V2=3.20 E-V5b=4.89 E-V5d=4.80 E-V5x2=5.10 E-VI=27.35 | rot0 1.92
  A MD-map AP14 51/167 2.8s/kf | E-I=3.98 E-L=3.10 E-V2=4.02 E-V5b=8.43 E-V5d=8.44 E-V5x2=9.52 E-VI=34.95 | rot0 3.07
  A MD-map AP14 76/167 3.0s/kf | E-I=4.37 E-L=3.82 E-V2=4.94 E-V5b=16.84 E-V5d=16.81 E-V5x2=13.38 E-VI=21.39 | rot0 3.61
  A MD-map AP14 101/167 2.8s/kf | E-I=2.97 E-L=3.02 E-V2=4.15 E-V5b=6.68 E-V5d=6.87 E-V5x2=13.70 E-VI=13.89 | rot0 2.18
  A MD-map AP14 126/167 2.9s/kf | E-I=3.17 E-L=1.84 E-V2=7.79 E-V5b=16.19 E-V5d=16.25 E-V5x2=37.07 E-VI=68.87 | rot0 1.56
  A MD-map AP14 151/167 2.8s/kf | E-I=2.22 E-L=1.29 E-V2=3.89 E-V5b=9.28 E-V5d=9.79 E-V5x2=14.53 E-VI=34.57 | rot0 1.20
DONE A MD-map AP14 jobs 167 476s | E-I=3.18/53% E-L=2.01/66% E-V2=4.19/27% E-V5b=8.96/5% E-V5d=8.61/4% E-V5x2=13.70/3% E-VI=26.13/13% | rot0 1.80
  A MD-map MPM10 1/237 2.6s/kf | E-I=4.27 E-L=0.00 E-V2=8.91 E-V5b=3.09 E-V5d=3.34 E-V5x2=59.65 E-VI=59.65 | rot0 0.00
  A MD-map MPM10 26/237 2.6s/kf | E-I=10.38 E-L=7.67 E-V2=76.11 E-V5b=89.27 E-V5d=89.19 E-V5x2=139.68 E-VI=139.44 | rot0 2.40
  A MD-map MPM10 51/237 2.7s/kf | E-I=47.79 E-L=31.23 E-V2=99.22 E-V5b=107.23 E-V5d=106.41 E-V5x2=143.41 E-VI=138.97 | rot0 14.52
  A MD-map MPM10 76/237 2.6s/kf | E-I=7.09 E-L=7.32 E-V2=31.47 E-V5b=21.71 E-V5d=21.73 E-V5x2=27.79 E-VI=36.57 | rot0 14.20
  A MD-map MPM10 101/237 2.5s/kf | E-I=4.89 E-L=3.91 E-V2=69.42 E-V5b=70.62 E-V5d=71.12 E-V5x2=89.93 E-VI=95.25 | rot0 3.81
  A MD-map MPM10 126/237 2.7s/kf | E-I=7.32 E-L=4.78 E-V2=59.27 E-V5b=89.16 E-V5d=89.15 E-V5x2=92.08 E-VI=92.08 | rot0 6.64
  A MD-map MPM10 151/237 2.7s/kf | E-I=10.08 E-L=5.06 E-V2=29.08 E-V5b=72.39 E-V5d=71.20 E-V5x2=86.32 E-VI=94.49 | rot0 4.82
  A MD-map MPM10 176/237 2.6s/kf | E-I=11.52 E-L=7.07 E-V2=59.96 E-V5b=102.30 E-V5d=104.16 E-V5x2=87.56 E-VI=105.00 | rot0 6.69
  A MD-map MPM10 201/237 2.6s/kf | E-I=8.27 E-L=7.77 E-V2=51.24 E-V5b=55.22 E-V5d=55.30 E-V5x2=72.93 E-VI=75.08 | rot0 6.26
  A MD-map MPM10 226/237 2.7s/kf | E-I=7.09 E-L=6.53 E-V2=72.09 E-V5b=99.02 E-V5d=99.20 E-V5x2=142.31 E-VI=116.58 | rot0 3.66
DONE A MD-map MPM10 jobs 237 619s | E-I=8.07/8% E-L=7.09/13% E-V2=58.41/0% E-V5b=86.01/0% E-V5d=85.81/0% E-V5x2=97.53/0% E-VI=105.00/0% | rot0 5.81
  A MD-map MPM11 1/249 2.5s/kf | E-I=6.25 E-L=3.32 E-V2=77.26 E-V5b=81.11 E-V5d=80.47 E-V5x2=29.47 E-VI=29.47 | rot0 0.00
  A MD-map MPM11 26/249 2.5s/kf | E-I=11.60 E-L=7.82 E-V2=10.40 E-V5b=14.10 E-V5d=14.69 E-V5x2=10.75 E-VI=15.07 | rot0 4.59
  A MD-map MPM11 51/249 2.5s/kf | E-I=8.49 E-L=8.23 E-V2=13.65 E-V5b=15.80 E-V5d=15.60 E-V5x2=13.32 E-VI=57.07 | rot0 7.23
  A MD-map MPM11 76/249 2.5s/kf | E-I=9.05 E-L=11.52 E-V2=20.85 E-V5b=14.99 E-V5d=14.77 E-V5x2=14.73 E-VI=15.38 | rot0 5.18
  A MD-map MPM11 101/249 2.5s/kf | E-I=11.53 E-L=9.36 E-V2=27.44 E-V5b=35.74 E-V5d=35.42 E-V5x2=31.54 E-VI=32.34 | rot0 5.56
  A MD-map MPM11 126/249 2.6s/kf | E-I=7.90 E-L=5.10 E-V2=22.07 E-V5b=10.90 E-V5d=10.80 E-V5x2=15.21 E-VI=17.98 | rot0 4.08
  A MD-map MPM11 151/249 2.5s/kf | E-I=6.72 E-L=8.54 E-V2=15.66 E-V5b=13.88 E-V5d=13.65 E-V5x2=15.83 E-VI=15.83 | rot0 5.55
  A MD-map MPM11 176/249 2.5s/kf | E-I=6.44 E-L=5.76 E-V2=15.17 E-V5b=13.18 E-V5d=13.61 E-V5x2=15.27 E-VI=17.39 | rot0 3.02
  A MD-map MPM11 201/249 2.5s/kf | E-I=9.61 E-L=8.42 E-V2=13.26 E-V5b=9.34 E-V5d=9.37 E-V5x2=8.85 E-VI=8.92 | rot0 7.33
  A MD-map MPM11 226/249 2.5s/kf | E-I=10.64 E-L=7.42 E-V2=17.56 E-V5b=16.28 E-V5d=16.40 E-V5x2=16.28 E-VI=23.45 | rot0 7.40
DONE A MD-map MPM11 jobs 249 622s | E-I=8.96/0% E-L=8.12/2% E-V2=16.83/0% E-V5b=14.61/0% E-V5d=14.69/0% E-V5x2=14.60/0% E-VI=16.76/0% | rot0 5.71
  A MD-map MPM12 1/229 2.4s/kf | E-I=7.07 E-L=9.85 E-V2=83.97 E-V5b=11.38 E-V5d=11.27 E-V5x2=64.26 E-VI=64.26 | rot0 0.00
  A MD-map MPM12 26/229 2.5s/kf | E-I=6.44 E-L=6.20 E-V2=11.90 E-V5b=18.30 E-V5d=18.40 E-V5x2=17.64 E-VI=22.45 | rot0 2.19
  A MD-map MPM12 51/229 2.5s/kf | E-I=7.08 E-L=6.60 E-V2=9.74 E-V5b=14.58 E-V5d=14.65 E-V5x2=11.39 E-VI=7.69 | rot0 2.85
  A MD-map MPM12 76/229 2.5s/kf | E-I=7.58 E-L=6.78 E-V2=10.26 E-V5b=9.62 E-V5d=9.77 E-V5x2=7.74 E-VI=31.50 | rot0 3.83
  A MD-map MPM12 101/229 2.5s/kf | E-I=5.58 E-L=5.83 E-V2=12.01 E-V5b=8.25 E-V5d=8.50 E-V5x2=14.11 E-VI=6.21 | rot0 3.38
  A MD-map MPM12 126/229 2.5s/kf | E-I=7.21 E-L=6.74 E-V2=12.17 E-V5b=21.66 E-V5d=22.24 E-V5x2=18.35 E-VI=51.59 | rot0 3.98
  A MD-map MPM12 151/229 2.5s/kf | E-I=7.54 E-L=6.31 E-V2=14.18 E-V5b=9.71 E-V5d=9.68 E-V5x2=11.59 E-VI=15.37 | rot0 4.49
  A MD-map MPM12 176/229 2.6s/kf | E-I=7.20 E-L=7.03 E-V2=7.92 E-V5b=9.16 E-V5d=9.08 E-V5x2=12.26 E-VI=7.64 | rot0 5.60
  A MD-map MPM12 201/229 2.5s/kf | E-I=5.25 E-L=5.53 E-V2=6.99 E-V5b=9.87 E-V5d=9.96 E-V5x2=11.34 E-VI=11.33 | rot0 4.38
  A MD-map MPM12 226/229 2.5s/kf | E-I=6.14 E-L=5.06 E-V2=7.56 E-V5b=9.96 E-V5d=9.94 E-V5x2=8.43 E-VI=6.84 | rot0 5.49
DONE A MD-map MPM12 jobs 229 576s | E-I=6.85/4% E-L=6.30/11% E-V2=9.74/1% E-V5b=10.85/3% E-V5d=10.95/3% E-V5x2=12.18/1% E-VI=11.34/3% | rot0 4.13
  A MD-map MPM13 1/214 2.5s/kf | E-I=0.33 E-L=0.00 E-V2=104.89 E-V5b=10.17 E-V5d=9.58 E-V5x2=111.77 E-VI=111.77 | rot0 0.00
  A MD-map MPM13 26/214 2.5s/kf | E-I=1.46 E-L=2.39 E-V2=12.43 E-V5b=17.18 E-V5d=16.21 E-V5x2=19.84 E-VI=50.35 | rot0 2.09
  A MD-map MPM13 51/214 2.6s/kf | E-I=1.94 E-L=2.53 E-V2=2.20 E-V5b=3.22 E-V5d=2.73 E-V5x2=2.68 E-VI=1.98 | rot0 2.25
  A MD-map MPM13 76/214 2.5s/kf | E-I=4.50 E-L=6.10 E-V2=16.39 E-V5b=22.63 E-V5d=19.97 E-V5x2=15.57 E-VI=12.72 | rot0 4.12
  A MD-map MPM13 101/214 2.5s/kf | E-I=2.08 E-L=3.28 E-V2=8.88 E-V5b=15.35 E-V5d=17.04 E-V5x2=27.95 E-VI=46.40 | rot0 2.18
  A MD-map MPM13 126/214 2.5s/kf | E-I=2.80 E-L=2.07 E-V2=5.40 E-V5b=5.16 E-V5d=4.35 E-V5x2=4.38 E-VI=4.44 | rot0 1.99
  A MD-map MPM13 151/214 2.5s/kf | E-I=4.39 E-L=25.89 E-V2=19.86 E-V5b=18.65 E-V5d=18.70 E-V5x2=13.36 E-VI=18.02 | rot0 32.97
  A MD-map MPM13 176/214 2.5s/kf | E-I=3.78 E-L=2.96 E-V2=5.48 E-V5b=8.84 E-V5d=11.69 E-V5x2=8.09 E-VI=48.58 | rot0 3.28
  A MD-map MPM13 201/214 2.5s/kf | E-I=1.81 E-L=2.34 E-V2=2.98 E-V5b=3.72 E-V5d=3.89 E-V5x2=3.44 E-VI=2.60 | rot0 2.01
DONE A MD-map MPM13 jobs 214 536s | E-I=2.73/49% E-L=2.93/42% E-V2=7.87/14% E-V5b=9.33/13% E-V5d=9.11/13% E-V5x2=10.99/6% E-VI=16.51/21% | rot0 2.66
  A MD-map MPM14 1/225 2.5s/kf | E-I=1.63 E-L=1.47 E-V2=23.02 E-V5b=112.11 E-V5d=112.70 E-V5x2=119.98 E-VI=119.98 | rot0 0.00
  A MD-map MPM14 26/225 2.5s/kf | E-I=2.00 E-L=3.03 E-V2=6.37 E-V5b=9.68 E-V5d=9.76 E-V5x2=11.19 E-VI=37.24 | rot0 2.58
  A MD-map MPM14 51/225 2.5s/kf | E-I=3.62 E-L=4.03 E-V2=26.50 E-V5b=19.93 E-V5d=20.41 E-V5x2=42.04 E-VI=68.38 | rot0 2.40
  A MD-map MPM14 76/225 1.5s/kf | E-I=4.05 E-L=3.60 E-V2=27.31 E-V5b=64.46 E-V5d=64.61 E-V5x2=72.15 E-VI=72.15 | rot0 2.94
  A MD-map MPM14 101/225 2.6s/kf | E-I=3.33 E-L=2.44 E-V2=25.74 E-V5b=26.65 E-V5d=26.69 E-V5x2=44.63 E-VI=45.29 | rot0 2.74
  A MD-map MPM14 126/225 2.5s/kf | E-I=3.16 E-L=2.52 E-V2=27.04 E-V5b=34.12 E-V5d=34.43 E-V5x2=72.78 E-VI=73.70 | rot0 1.95
  A MD-map MPM14 151/225 2.5s/kf | E-I=3.39 E-L=4.13 E-V2=60.41 E-V5b=67.08 E-V5d=66.82 E-V5x2=79.40 E-VI=79.40 | rot0 3.74
  A MD-map MPM14 176/225 2.6s/kf | E-I=3.87 E-L=3.34 E-V2=20.78 E-V5b=12.64 E-V5d=12.82 E-V5x2=25.50 E-VI=26.69 | rot0 3.55
  A MD-map MPM14 201/225 2.5s/kf | E-I=2.75 E-L=1.84 E-V2=33.57 E-V5b=27.97 E-V5d=28.15 E-V5x2=23.88 E-VI=44.45 | rot0 2.63
DONE A MD-map MPM14 jobs 225 565s | E-I=3.39/44% E-L=2.94/45% E-V2=25.38/0% E-V5b=26.06/0% E-V5d=26.09/0% E-V5x2=45.34/0% E-VI=60.31/2% | rot0 2.72
  A MD-map SB11 1/219 2.6s/kf | E-I=0.95 E-L=2.13 E-V2=13.85 E-V5b=17.75 E-V5d=19.37 E-V5x2=5.59 E-VI=5.59 | rot0 0.00
  A MD-map SB11 26/219 2.6s/kf | E-I=4.02 E-L=4.72 E-V2=9.25 E-V5b=10.68 E-V5d=11.10 E-V5x2=8.25 E-VI=7.88 | rot0 3.39
  A MD-map SB11 51/219 2.6s/kf | E-I=4.64 E-L=5.49 E-V2=33.00 E-V5b=78.29 E-V5d=79.68 E-V5x2=128.13 E-VI=128.13 | rot0 6.55
  A MD-map SB11 76/219 2.5s/kf | E-I=2.11 E-L=3.42 E-V2=13.49 E-V5b=13.02 E-V5d=12.64 E-V5x2=10.55 E-VI=10.67 | rot0 1.57
  A MD-map SB11 101/219 2.5s/kf | E-I=6.23 E-L=7.48 E-V2=15.24 E-V5b=15.66 E-V5d=15.92 E-V5x2=10.29 E-VI=10.29 | rot0 21.53
  A MD-map SB11 126/219 2.6s/kf | E-I=4.62 E-L=5.89 E-V2=9.08 E-V5b=9.08 E-V5d=9.43 E-V5x2=9.60 E-VI=10.48 | rot0 6.84
  A MD-map SB11 151/219 2.6s/kf | E-I=4.77 E-L=3.23 E-V2=33.33 E-V5b=21.99 E-V5d=21.38 E-V5x2=13.69 E-VI=11.92 | rot0 3.09
  A MD-map SB11 176/219 1.5s/kf | E-I=2.81 E-L=3.24 E-V2=15.47 E-V5b=15.40 E-V5d=14.81 E-V5x2=19.34 E-VI=27.11 | rot0 2.34
  A MD-map SB11 201/219 2.6s/kf | E-I=12.76 E-L=8.08 E-V2=23.36 E-V5b=11.31 E-V5d=11.90 E-V5x2=12.89 E-VI=12.99 | rot0 7.84
DONE A MD-map SB11 jobs 219 564s | E-I=4.36/17% E-L=4.86/14% E-V2=16.04/1% E-V5b=12.79/0% E-V5d=12.95/1% E-V5x2=11.15/0% E-VI=12.89/1% | rot0 4.57
  A MD-map SB13 1/207 2.5s/kf | E-I=3.54 E-L=0.62 E-V2=103.85 E-V5b=91.28 E-V5d=92.86 E-V5x2=13.43 E-VI=13.43 | rot0 0.00
  A MD-map SB13 26/207 2.5s/kf | E-I=3.66 E-L=2.33 E-V2=2.63 E-V5b=2.62 E-V5d=2.97 E-V5x2=2.98 E-VI=4.51 | rot0 1.87
  A MD-map SB13 51/207 2.5s/kf | E-I=3.39 E-L=2.78 E-V2=4.49 E-V5b=6.05 E-V5d=5.45 E-V5x2=5.28 E-VI=4.39 | rot0 1.86
  A MD-map SB13 76/207 2.5s/kf | E-I=4.31 E-L=4.62 E-V2=12.69 E-V5b=10.44 E-V5d=10.28 E-V5x2=14.56 E-VI=15.94 | rot0 2.33
  A MD-map SB13 101/207 2.5s/kf | E-I=12.45 E-L=13.96 E-V2=11.75 E-V5b=7.85 E-V5d=7.67 E-V5x2=15.75 E-VI=12.50 | rot0 21.23
  A MD-map SB13 126/207 2.5s/kf | E-I=14.28 E-L=12.08 E-V2=10.32 E-V5b=7.64 E-V5d=7.25 E-V5x2=6.89 E-VI=10.34 | rot0 13.27
  A MD-map SB13 151/207 2.5s/kf | E-I=2.56 E-L=2.71 E-V2=3.78 E-V5b=5.99 E-V5d=6.13 E-V5x2=6.44 E-VI=3.90 | rot0 2.82
  A MD-map SB13 176/207 2.5s/kf | E-I=4.18 E-L=2.46 E-V2=7.96 E-V5b=8.00 E-V5d=8.19 E-V5x2=7.88 E-VI=5.62 | rot0 2.35
  A MD-map SB13 201/207 2.5s/kf | E-I=5.58 E-L=6.25 E-V2=10.26 E-V5b=6.54 E-V5d=6.05 E-V5x2=9.04 E-VI=9.04 | rot0 6.34
DONE A MD-map SB13 jobs 207 521s | E-I=4.07/21% E-L=3.59/36% E-V2=7.67/18% E-V5b=7.16/10% E-V5d=7.25/12% E-V5x2=7.18/3% E-VI=5.55/19% | rot0 3.24
  A MD-map SM1 1/278 2.4s/kf | E-I=2.45 E-L=2.53 E-V2=48.63 E-V5b=156.23 E-V5d=153.11 E-V5x2=22.77 E-VI=22.77 | rot0 0.00
  A MD-map SM1 26/278 2.5s/kf | E-I=5.66 E-L=4.24 E-V2=14.31 E-V5b=35.64 E-V5d=36.53 E-V5x2=19.33 E-VI=21.22 | rot0 7.15
  A MD-map SM1 51/278 2.5s/kf | E-I=5.14 E-L=4.95 E-V2=15.62 E-V5b=18.31 E-V5d=17.99 E-V5x2=25.89 E-VI=25.89 | rot0 4.71
  A MD-map SM1 76/278 2.5s/kf | E-I=5.53 E-L=2.92 E-V2=5.18 E-V5b=6.16 E-V5d=6.25 E-V5x2=5.80 E-VI=5.67 | rot0 5.55
  A MD-map SM1 101/278 2.5s/kf | E-I=6.04 E-L=3.24 E-V2=7.83 E-V5b=26.64 E-V5d=26.32 E-V5x2=23.01 E-VI=31.49 | rot0 2.67
  A MD-map SM1 126/278 2.5s/kf | E-I=3.41 E-L=4.55 E-V2=9.22 E-V5b=6.66 E-V5d=6.87 E-V5x2=14.74 E-VI=14.74 | rot0 2.50
  A MD-map SM1 151/278 2.5s/kf | E-I=4.44 E-L=3.12 E-V2=3.93 E-V5b=10.54 E-V5d=10.54 E-V5x2=8.67 E-VI=10.30 | rot0 2.61
  A MD-map SM1 176/278 2.5s/kf | E-I=6.17 E-L=4.81 E-V2=4.51 E-V5b=6.09 E-V5d=6.09 E-V5x2=5.40 E-VI=6.86 | rot0 4.39
  A MD-map SM1 201/278 2.4s/kf | E-I=4.54 E-L=4.15 E-V2=10.99 E-V5b=14.84 E-V5d=15.20 E-V5x2=24.34 E-VI=19.44 | rot0 3.71
  A MD-map SM1 226/278 2.5s/kf | E-I=3.66 E-L=3.26 E-V2=14.42 E-V5b=21.06 E-V5d=21.51 E-V5x2=20.55 E-VI=22.25 | rot0 3.71
  A MD-map SM1 251/278 2.5s/kf | E-I=4.43 E-L=3.56 E-V2=4.20 E-V5b=5.18 E-V5d=5.15 E-V5x2=6.60 E-VI=5.13 | rot0 3.83
  A MD-map SM1 276/278 2.4s/kf | E-I=4.82 E-L=4.52 E-V2=9.41 E-V5b=15.59 E-V5d=16.08 E-V5x2=10.12 E-VI=11.25 | rot0 4.26
DONE A MD-map SM1 jobs 278 681s | E-I=4.84/27% E-L=3.97/27% E-V2=7.45/4% E-V5b=12.04/4% E-V5d=11.89/3% E-V5x2=11.01/2% E-VI=12.52/6% | rot0 3.90
END 2026-09-26 04:23:21
